,Year,Player,Year Position,Career Position,Age,Ht(inches),Ht.(cm),Wt.(lbs),Wt.(kgs),DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Game,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
17837,1991.0,Tim Perry,C,F-C,25.0,6-9,206.0,200.0,90.0,73.0,23.0,43.0,126.0,53.0,27.0,193.0,75.0,144.0,0.521,0.521,0.0,5.0,0.0,75.0,139.0,0.54,43.0,70.0,0.614,32.0,60.0,46.0,2.0,587.0,PHO,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,13.8
17838,1992.0,Tim Perry,PF,F-C,26.0,6-9,206.0,200.0,90.0,347.0,44.0,116.0,551.0,204.0,134.0,982.0,413.0,789.0,0.523,0.525,3.0,8.0,0.375,410.0,781.0,0.525,153.0,215.0,0.7120000000000001,141.0,237.0,80.0,69.0,2483.0,PHO,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,13.8
17839,1993.0,Tim Perry,PF,F-C,27.0,6-9,206.0,200.0,90.0,255.0,40.0,91.0,409.0,154.0,126.0,731.0,287.0,613.0,0.46799999999999997,0.47600000000000003,10.0,49.0,0.204,277.0,564.0,0.491,147.0,207.0,0.71,123.0,159.0,81.0,51.0,2104.0,PHI,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,12.0
17840,1994.0,Tim Perry,PF,F-C,28.0,6-9,206.0,200.0,90.0,287.0,60.0,82.0,404.0,117.0,94.0,719.0,272.0,625.0,0.435,0.494,73.0,200.0,0.365,199.0,425.0,0.46799999999999997,102.0,176.0,0.58,80.0,154.0,80.0,68.0,2336.0,PHI,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,11.5
17841,1995.0,Tim Perry,PF,F-C,29.0,6-9,206.0,200.0,90.0,51.0,10.0,15.0,89.0,38.0,12.0,76.0,27.0,78.0,0.34600000000000003,0.34600000000000003,0.0,14.0,0.0,27.0,64.0,0.42200000000000004,22.0,40.0,0.55,21.0,51.0,42.0,1.0,446.0,PHI,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,6.4
17842,1996.0,Tim Perry,PF,F-C,30.0,6-9,206.0,200.0,90.0,27.0,4.0,13.0,48.0,21.0,8.0,71.0,31.0,65.0,0.47700000000000004,0.508,4.0,8.0,0.5,27.0,57.0,0.474,5.0,9.0,0.556,10.0,16.0,30.0,1.0,254.0,TOT,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,12.0
17843,1996.0,Tim Perry,PF,F-C,30.0,6-9,206.0,200.0,90.0,7.0,2.0,3.0,13.0,6.0,2.0,19.0,8.0,18.0,0.444,0.47200000000000003,1.0,1.0,1.0,7.0,17.0,0.41200000000000003,2.0,3.0,0.667,3.0,5.0,8.0,0.0,87.0,PHI,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,9.1
17844,1996.0,Tim Perry,PF,F-C,30.0,6-9,206.0,200.0,90.0,20.0,2.0,10.0,35.0,15.0,6.0,52.0,23.0,47.0,0.489,0.521,3.0,7.0,0.429,20.0,40.0,0.5,3.0,6.0,0.5,7.0,11.0,22.0,1.0,167.0,NJN,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,13.5
17868,2000.0,Tim Young,C,C,23.0,7-0,213.0,220.0,99.0,22.0,2.0,1.0,35.0,13.0,5.0,54.0,13.0,39.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,13.0,39.0,0.33299999999999996,28.0,36.0,0.778,9.0,18.0,25.0,0.0,137.0,GSW,1976.0,"February 6, 1976",Santa Cruz,California,Stanford University,Stanford University,11.7
17869,1989.0,Tito Horford,C,C,23.0,7-1,216.0,245.0,111.0,13.0,1.0,7.0,22.0,9.0,3.0,42.0,15.0,46.0,0.326,0.326,0.0,0.0,,15.0,46.0,0.326,12.0,19.0,0.632,15.0,14.0,25.0,0.0,112.0,MIL,1966.0,"January 19, 1966",LaRomana,Dominican Republic,University of Miami,University of Miami,3.6
17870,1990.0,Tito Horford,C,C,24.0,7-1,216.0,245.0,111.0,40.0,5.0,16.0,59.0,19.0,2.0,51.0,18.0,62.0,0.29,0.29,0.0,0.0,,18.0,62.0,0.29,15.0,24.0,0.625,14.0,33.0,35.0,0.0,236.0,MIL,1966.0,"January 19, 1966",LaRomana,Dominican Republic,University of Miami,University of Miami,5.1
17871,1994.0,Tito Horford,C,C,28.0,7-1,216.0,245.0,111.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,3.0,0.0,28.0,WSB,1966.0,"January 19, 1966",LaRomana,Dominican Republic,University of Miami,University of Miami,1.8
17898,1988.0,Tod Murphy,PF,C-F,24.0,6-9,206.0,220.0,99.0,1.0,1.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,3.0,4.0,0.75,0.0,2.0,1.0,0.0,19.0,LAC,1963.0,"December 24, 1963",Long Beach,California,"University of California, Irvine","University of California, Irvine",15.7
17899,1990.0,Tod Murphy,C,C-F,26.0,6-9,206.0,220.0,99.0,357.0,76.0,60.0,564.0,207.0,106.0,680.0,260.0,552.0,0.47100000000000003,0.486,16.0,43.0,0.37200000000000005,244.0,509.0,0.479,144.0,203.0,0.7090000000000001,61.0,229.0,82.0,59.0,2493.0,MIN,1963.0,"December 24, 1963",Long Beach,California,"University of California, Irvine","University of California, Irvine",13.0
17900,1991.0,Tod Murphy,PF,C-F,27.0,6-9,206.0,220.0,99.0,163.0,25.0,20.0,255.0,92.0,60.0,251.0,90.0,227.0,0.396,0.39899999999999997,1.0,17.0,0.059000000000000004,89.0,210.0,0.424,70.0,105.0,0.667,32.0,101.0,52.0,19.0,1063.0,MIN,1963.0,"December 24, 1963",Long Beach,California,"University of California, Irvine","University of California, Irvine",10.6
17901,1992.0,Tod Murphy,PF,C-F,28.0,6-9,206.0,220.0,99.0,74.0,9.0,8.0,110.0,36.0,11.0,98.0,39.0,80.0,0.488,0.494,1.0,2.0,0.5,38.0,78.0,0.48700000000000004,19.0,34.0,0.5589999999999999,18.0,40.0,47.0,3.0,429.0,MIN,1963.0,"December 24, 1963",Long Beach,California,"University of California, Irvine","University of California, Irvine",9.5
17902,1994.0,Tod Murphy,PF,C-F,30.0,6-9,206.0,220.0,99.0,6.0,2.0,0.0,10.0,4.0,4.0,15.0,6.0,12.0,0.5,0.5,0.0,0.0,,6.0,12.0,0.5,3.0,6.0,0.5,1.0,10.0,9.0,0.0,67.0,TOT,1963.0,"December 24, 1963",Long Beach,California,"University of California, Irvine","University of California, Irvine",9.0
17903,1994.0,Tod Murphy,PF,C-F,30.0,6-9,206.0,220.0,99.0,5.0,2.0,0.0,9.0,4.0,3.0,15.0,6.0,12.0,0.5,0.5,0.0,0.0,,6.0,12.0,0.5,3.0,6.0,0.5,1.0,8.0,7.0,0.0,57.0,DET,1963.0,"December 24, 1963",Long Beach,California,"University of California, Irvine","University of California, Irvine",10.3
17904,1994.0,Tod Murphy,PF,C-F,30.0,6-9,206.0,220.0,99.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,10.0,GSW,1963.0,"December 24, 1963",Long Beach,California,"University of California, Irvine","University of California, Irvine",1.5
17915,1997.0,Todd Fuller,C,C,22.0,6-11,193.0,255.0,81.0,141.0,10.0,20.0,249.0,108.0,24.0,304.0,114.0,266.0,0.429,0.429,0.0,0.0,,114.0,266.0,0.429,76.0,110.0,0.691,52.0,146.0,75.0,18.0,949.0,GSW,1958.0,"July 25, 1974",Detroit,Michigan,Pepperdine University,North Carolina State University,10.4
17916,1998.0,Todd Fuller,C,C,23.0,6-11,193.0,255.0,81.0,135.0,6.0,16.0,196.0,61.0,10.0,227.0,86.0,205.0,0.42,0.42,0.0,4.0,0.0,86.0,201.0,0.428,55.0,80.0,0.688,37.0,89.0,57.0,1.0,613.0,GSW,1958.0,"July 25, 1974",Detroit,Michigan,Pepperdine University,North Carolina State University,11.8
17917,1999.0,Todd Fuller,C,C,24.0,6-11,193.0,255.0,81.0,73.0,6.0,14.0,101.0,28.0,6.0,142.0,56.0,124.0,0.452,0.452,0.0,0.0,,56.0,124.0,0.452,30.0,50.0,0.6,27.0,60.0,42.0,2.0,462.0,UTA,1958.0,"July 25, 1974",Detroit,Michigan,Pepperdine University,North Carolina State University,9.1
17918,2000.0,Todd Fuller,C,C,25.0,6-11,193.0,255.0,81.0,74.0,9.0,8.0,110.0,36.0,5.0,134.0,51.0,122.0,0.418,0.418,0.0,0.0,,51.0,122.0,0.418,32.0,53.0,0.604,27.0,46.0,41.0,2.0,399.0,CHH,1958.0,"July 25, 1974",Detroit,Michigan,Pepperdine University,North Carolina State University,9.6
17919,2001.0,Todd Fuller,C,C,26.0,6-11,193.0,255.0,81.0,11.0,3.0,2.0,18.0,7.0,1.0,28.0,10.0,35.0,0.28600000000000003,0.28600000000000003,0.0,0.0,,10.0,35.0,0.28600000000000003,8.0,8.0,1.0,3.0,10.0,10.0,0.0,77.0,MIA,1958.0,"July 25, 1974",Detroit,Michigan,Pepperdine University,North Carolina State University,9.3
17928,2000.0,Todd MacCulloch,C,C,24.0,7-0,213.0,280.0,127.0,98.0,11.0,37.0,146.0,48.0,13.0,206.0,89.0,161.0,0.5529999999999999,0.5529999999999999,0.0,0.0,,89.0,161.0,0.5529999999999999,28.0,54.0,0.519,26.0,94.0,56.0,6.0,528.0,PHI,1976.0,"January 27, 1976",Winnipeg,Canada,University of Washington,University of Washington,16.1
17929,2001.0,Todd MacCulloch,C,C,25.0,7-0,213.0,280.0,127.0,99.0,7.0,19.0,168.0,69.0,10.0,260.0,109.0,185.0,0.589,0.589,0.0,0.0,,109.0,185.0,0.589,42.0,66.0,0.636,27.0,96.0,63.0,3.0,597.0,PHI,1976.0,"January 27, 1976",Winnipeg,Canada,University of Washington,University of Washington,18.3
17930,2002.0,Todd MacCulloch,C,C,26.0,7-0,213.0,280.0,127.0,221.0,24.0,89.0,378.0,157.0,78.0,604.0,247.0,465.0,0.531,0.531,0.0,0.0,,247.0,465.0,0.531,110.0,164.0,0.6709999999999999,66.0,181.0,62.0,61.0,1502.0,NJN,1976.0,"January 27, 1976",Winnipeg,Canada,University of Washington,University of Washington,17.7
17931,2003.0,Todd MacCulloch,C,C,27.0,7-0,213.0,280.0,127.0,130.0,19.0,32.0,196.0,66.0,20.0,299.0,123.0,238.0,0.517,0.517,0.0,0.0,,123.0,238.0,0.517,53.0,79.0,0.6709999999999999,35.0,107.0,42.0,35.0,812.0,PHI,1976.0,"January 27, 1976",Winnipeg,Canada,University of Washington,University of Washington,14.9
17935,1996.0,Todd Mundt,C,C,25.0,7-0,213.0,250.0,113.0,17.0,2.0,5.0,28.0,11.0,3.0,37.0,16.0,41.0,0.39,0.39,0.0,0.0,,16.0,41.0,0.39,5.0,8.0,0.625,3.0,29.0,33.0,0.0,151.0,TOT,1970.0,"May 17, 1970",Iowa City,Iowa,Delta State University,Delta State University,7.0
17936,1996.0,Todd Mundt,C,C,25.0,7-0,213.0,250.0,113.0,15.0,1.0,4.0,25.0,10.0,2.0,31.0,13.0,32.0,0.406,0.406,0.0,0.0,,13.0,32.0,0.406,5.0,8.0,0.625,3.0,23.0,24.0,0.0,118.0,ATL,1970.0,"May 17, 1970",Iowa City,Iowa,Delta State University,Delta State University,8.0
17937,1996.0,Todd Mundt,C,C,25.0,7-0,213.0,250.0,113.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,9.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,3.0,9.0,0.33299999999999996,0.0,0.0,,0.0,6.0,9.0,0.0,33.0,BOS,1970.0,"May 17, 1970",Iowa City,Iowa,Delta State University,Delta State University,3.7
17975,1984.0,Tom Boswell,PF,F-C,30.0,6-9,206.0,220.0,99.0,36.0,9.0,0.0,64.0,28.0,16.0,73.0,28.0,52.0,0.5379999999999999,0.5479999999999999,1.0,1.0,1.0,27.0,51.0,0.529,16.0,21.0,0.762,13.0,58.0,38.0,0.0,261.0,UTA,1953.0,"October 2, 1953",Montgomery,Alabama,University of South Carolina,University of South Carolina,10.2
17983,1982.0,Tom Chambers,PF,F-C,22.0,6-10,208.0,220.0,99.0,350.0,58.0,46.0,561.0,211.0,146.0,1392.0,554.0,1056.0,0.525,0.525,0.0,2.0,0.0,554.0,1054.0,0.526,284.0,458.0,0.62,220.0,341.0,81.0,58.0,2682.0,SDC,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,15.0
17984,1983.0,Tom Chambers,PF,F-C,23.0,6-10,208.0,220.0,99.0,301.0,79.0,57.0,519.0,218.0,192.0,1391.0,519.0,1099.0,0.47200000000000003,0.47200000000000003,0.0,8.0,0.0,519.0,1091.0,0.47600000000000003,353.0,488.0,0.723,234.0,333.0,79.0,79.0,2665.0,SDC,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,15.1
17985,1984.0,Tom Chambers,PF,F-C,24.0,6-10,208.0,220.0,99.0,313.0,47.0,51.0,532.0,219.0,133.0,1483.0,554.0,1110.0,0.499,0.499,0.0,12.0,0.0,554.0,1098.0,0.505,375.0,469.0,0.8,192.0,309.0,82.0,44.0,2570.0,SEA,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,16.6
17986,1985.0,Tom Chambers,PF,F-C,25.0,6-10,208.0,220.0,99.0,415.0,70.0,57.0,579.0,164.0,209.0,1739.0,629.0,1302.0,0.483,0.485,6.0,22.0,0.273,623.0,1280.0,0.48700000000000004,475.0,571.0,0.8320000000000001,260.0,312.0,81.0,60.0,2923.0,SEA,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,16.5
17987,1986.0,Tom Chambers,PF,F-C,26.0,6-10,208.0,220.0,99.0,305.0,55.0,37.0,431.0,126.0,132.0,1223.0,432.0,928.0,0.466,0.473,13.0,48.0,0.271,419.0,880.0,0.47600000000000003,346.0,414.0,0.836,194.0,248.0,66.0,26.0,2019.0,SEA,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,17.1
17988,1987.0,Tom Chambers,PF,F-C,27.0,6-10,208.0,220.0,99.0,382.0,81.0,50.0,545.0,163.0,245.0,1909.0,660.0,1446.0,0.456,0.475,54.0,145.0,0.37200000000000005,606.0,1301.0,0.466,535.0,630.0,0.8490000000000001,268.0,307.0,82.0,82.0,3018.0,SEA,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,17.0
17989,1988.0,Tom Chambers,PF,F-C,28.0,6-10,208.0,220.0,99.0,355.0,87.0,53.0,490.0,135.0,212.0,1674.0,611.0,1364.0,0.44799999999999995,0.46,33.0,109.0,0.303,578.0,1255.0,0.461,419.0,519.0,0.807,209.0,297.0,82.0,82.0,2680.0,SEA,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,16.8
17990,1989.0,Tom Chambers,PF,F-C,29.0,6-10,208.0,220.0,99.0,541.0,87.0,55.0,684.0,143.0,231.0,2085.0,774.0,1643.0,0.47100000000000003,0.48,28.0,86.0,0.326,746.0,1557.0,0.479,509.0,598.0,0.851,231.0,271.0,81.0,81.0,3002.0,PHO,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,19.3
17991,1990.0,Tom Chambers,PF,F-C,30.0,6-10,208.0,220.0,99.0,450.0,88.0,47.0,571.0,121.0,190.0,2201.0,810.0,1617.0,0.501,0.508,24.0,86.0,0.27899999999999997,786.0,1531.0,0.513,557.0,647.0,0.861,218.0,260.0,81.0,81.0,3046.0,PHO,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,20.9
17992,1991.0,Tom Chambers,PF,F-C,31.0,6-10,208.0,220.0,99.0,386.0,65.0,52.0,490.0,104.0,194.0,1511.0,556.0,1271.0,0.43700000000000006,0.445,20.0,73.0,0.27399999999999997,536.0,1198.0,0.447,379.0,459.0,0.826,177.0,235.0,76.0,75.0,2475.0,PHO,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,16.2
17993,1992.0,Tom Chambers,PF,F-C,32.0,6-10,208.0,220.0,99.0,315.0,57.0,37.0,401.0,86.0,142.0,1128.0,426.0,989.0,0.431,0.44,18.0,49.0,0.36700000000000005,408.0,940.0,0.434,258.0,311.0,0.83,103.0,196.0,69.0,66.0,1948.0,PHO,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,15.9
17994,1993.0,Tom Chambers,PF,F-C,33.0,6-10,208.0,220.0,99.0,249.0,43.0,23.0,345.0,96.0,101.0,892.0,320.0,716.0,0.447,0.455,11.0,28.0,0.39299999999999996,309.0,688.0,0.449,241.0,288.0,0.8370000000000001,92.0,212.0,73.0,0.0,1723.0,PHO,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,14.7
17995,1994.0,Tom Chambers,PF,F-C,34.0,6-10,208.0,220.0,99.0,239.0,40.0,32.0,326.0,87.0,79.0,893.0,329.0,748.0,0.44,0.449,14.0,45.0,0.311,315.0,703.0,0.44799999999999995,221.0,281.0,0.7859999999999999,89.0,232.0,80.0,0.0,1838.0,UTA,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,13.4
17996,1995.0,Tom Chambers,PF,F-C,35.0,6-10,208.0,220.0,99.0,147.0,25.0,30.0,213.0,66.0,73.0,503.0,195.0,427.0,0.457,0.461,4.0,24.0,0.16699999999999998,191.0,403.0,0.474,109.0,135.0,0.807,52.0,173.0,81.0,4.0,1240.0,UTA,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,12.5
17997,1997.0,Tom Chambers,PF,F-C,37.0,6-10,208.0,220.0,99.0,11.0,1.0,0.0,14.0,3.0,4.0,19.0,7.0,31.0,0.226,0.258,2.0,3.0,0.667,5.0,28.0,0.179,3.0,4.0,0.75,9.0,14.0,12.0,5.0,83.0,CHH,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,-3.9
17998,1998.0,Tom Chambers,PF,F-C,38.0,6-10,208.0,220.0,99.0,2.0,2.0,0.0,2.0,0.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,10.0,PHI,1959.0,"June 21, 1959",Ogden,Utah,University of Utah,University of Utah,31.5
17999,1992.0,Tom Copa,C,C,27.0,6-10,208.0,275.0,124.0,22.0,2.0,6.0,36.0,14.0,3.0,48.0,22.0,40.0,0.55,0.55,0.0,0.0,,22.0,40.0,0.55,4.0,13.0,0.308,8.0,29.0,33.0,1.0,132.0,SAS,1964.0,"October 30, 1964",Robbinsdale,Minnesota,Marquette University,Marquette University,10.7
18076,1982.0,Tom LaGarde,C,C-F,26.0,6-10,208.0,220.0,99.0,147.0,17.0,17.0,210.0,63.0,49.0,312.0,113.0,269.0,0.42,0.42,0.0,2.0,0.0,113.0,267.0,0.423,86.0,166.0,0.518,82.0,138.0,47.0,28.0,909.0,DAL,1955.0,"February 10, 1955",Detroit,Michigan,University of North Carolina,University of North Carolina,7.6
18077,1985.0,Tom LaGarde,C,C-F,29.0,6-10,208.0,220.0,99.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,1.0,0.0,8.0,NJN,1955.0,"February 10, 1955",Detroit,Michigan,University of North Carolina,University of North Carolina,-5.0
18086,1982.0,Tom McMillen,C,F-C,29.0,6-11,211.0,215.0,97.0,234.0,25.0,24.0,336.0,102.0,129.0,723.0,291.0,572.0,0.509,0.51,1.0,3.0,0.33299999999999996,290.0,569.0,0.51,140.0,170.0,0.8240000000000001,124.0,202.0,73.0,23.0,1792.0,ATL,1952.0,"May 26, 1952",Elmira,New York,University of Maryland,University of Maryland,13.1
18087,1983.0,Tom McMillen,C,F-C,30.0,6-11,211.0,215.0,97.0,160.0,17.0,24.0,217.0,57.0,76.0,504.0,198.0,424.0,0.467,0.467,0.0,1.0,0.0,198.0,423.0,0.46799999999999997,108.0,133.0,0.812,80.0,143.0,61.0,4.0,1364.0,ATL,1952.0,"May 26, 1952",Elmira,New York,University of Maryland,University of Maryland,10.8
18088,1984.0,Tom McMillen,C,F-C,31.0,6-11,211.0,215.0,97.0,135.0,14.0,17.0,199.0,64.0,73.0,572.0,222.0,447.0,0.49700000000000005,0.498,1.0,6.0,0.16699999999999998,221.0,441.0,0.501,127.0,156.0,0.8140000000000001,70.0,162.0,62.0,5.0,1294.0,WSB,1952.0,"May 26, 1952",Elmira,New York,University of Maryland,University of Maryland,12.3
18089,1985.0,Tom McMillen,C,F-C,32.0,6-11,211.0,215.0,97.0,146.0,8.0,17.0,210.0,64.0,52.0,616.0,252.0,534.0,0.47200000000000003,0.47200000000000003,0.0,5.0,0.0,252.0,529.0,0.47600000000000003,112.0,135.0,0.83,44.0,163.0,69.0,21.0,1547.0,WSB,1952.0,"May 26, 1952",Elmira,New York,University of Maryland,University of Maryland,10.4
18090,1986.0,Tom McMillen,C,F-C,33.0,6-11,211.0,215.0,97.0,69.0,9.0,10.0,113.0,44.0,35.0,326.0,131.0,285.0,0.46,0.46,0.0,3.0,0.0,131.0,282.0,0.465,64.0,79.0,0.81,34.0,85.0,56.0,1.0,863.0,WSB,1952.0,"May 26, 1952",Elmira,New York,University of Maryland,University of Maryland,10.4
18106,1982.0,Tom Owens,PF,C-F,32.0,6-10,208.0,215.0,97.0,230.0,41.0,37.0,372.0,142.0,127.0,780.0,299.0,636.0,0.47,0.47100000000000003,1.0,2.0,0.5,298.0,634.0,0.47,181.0,226.0,0.8009999999999999,137.0,259.0,74.0,40.0,1599.0,IND,1949.0,"June 28, 1949",Bronx,New York,University of South Carolina,University of South Carolina,14.9
18107,1983.0,Tom Owens,C,C-F,33.0,6-10,208.0,215.0,97.0,120.0,12.0,14.0,186.0,66.0,44.0,207.0,81.0,192.0,0.42200000000000004,0.42200000000000004,0.0,0.0,,81.0,192.0,0.42200000000000004,45.0,66.0,0.682,48.0,115.0,49.0,4.0,725.0,DET,1949.0,"June 28, 1949",Bronx,New York,University of South Carolina,University of South Carolina,8.7
18108,1984.0,Tom Piotrowski,C,C,23.0,7-1,216.0,240.0,108.0,10.0,1.0,3.0,16.0,6.0,5.0,30.0,12.0,26.0,0.462,0.462,0.0,0.0,,12.0,26.0,0.462,6.0,6.0,1.0,6.0,22.0,18.0,0.0,78.0,POR,1960.0,"October 17, 1960",West Chester,Pennsylvania,La Salle University,La Salle University,9.2
18112,1985.0,Tom Scheffler,C,C,30.0,6-11,211.0,240.0,108.0,58.0,8.0,11.0,76.0,18.0,11.0,52.0,21.0,51.0,0.41200000000000003,0.41200000000000003,0.0,0.0,,21.0,51.0,0.41200000000000003,10.0,20.0,0.5,15.0,48.0,39.0,0.0,268.0,POR,1954.0,"October 27, 1954",St. Joseph,Michigan,Purdue University,Purdue University,6.9
18120,1989.0,Tom Tolbert,SF,F-C,23.0,6-7,201.0,235.0,106.0,14.0,2.0,4.0,21.0,7.0,7.0,40.0,17.0,37.0,0.45899999999999996,0.45899999999999996,0.0,3.0,0.0,17.0,34.0,0.5,6.0,12.0,0.5,2.0,20.0,14.0,0.0,117.0,CHH,1965.0,"October 16, 1965",Long Beach,California,University of Arizona,University of Arizona,10.0
18121,1990.0,Tom Tolbert,PF,F-C,24.0,6-7,201.0,235.0,106.0,241.0,23.0,25.0,363.0,122.0,58.0,616.0,218.0,442.0,0.493,0.499,5.0,18.0,0.278,213.0,424.0,0.502,175.0,241.0,0.726,79.0,191.0,70.0,21.0,1347.0,GSW,1965.0,"October 16, 1965",Long Beach,California,University of Arizona,University of Arizona,13.8
18122,1991.0,Tom Tolbert,PF,F-C,25.0,6-7,201.0,235.0,106.0,188.0,35.0,38.0,275.0,87.0,76.0,500.0,183.0,433.0,0.423,0.431,7.0,21.0,0.33299999999999996,176.0,412.0,0.42700000000000005,127.0,172.0,0.738,80.0,195.0,62.0,32.0,1371.0,GSW,1965.0,"October 16, 1965",Long Beach,California,University of Arizona,University of Arizona,10.1
18123,1992.0,Tom Tolbert,PF,F-C,26.0,6-7,201.0,235.0,106.0,41.0,10.0,6.0,55.0,14.0,21.0,90.0,33.0,86.0,0.384,0.395,2.0,8.0,0.25,31.0,78.0,0.397,22.0,40.0,0.55,20.0,73.0,35.0,0.0,310.0,GSW,1965.0,"October 16, 1965",Long Beach,California,University of Arizona,University of Arizona,5.3
18124,1993.0,Tom Tolbert,PF,F-C,27.0,6-7,201.0,235.0,106.0,279.0,33.0,21.0,412.0,133.0,91.0,583.0,226.0,454.0,0.498,0.508,9.0,28.0,0.321,217.0,426.0,0.509,122.0,168.0,0.726,124.0,192.0,72.0,61.0,1838.0,ORL,1965.0,"October 16, 1965",Long Beach,California,University of Arizona,University of Arizona,10.4
18125,1994.0,Tom Tolbert,SF,F-C,28.0,6-7,201.0,235.0,106.0,72.0,13.0,15.0,108.0,36.0,30.0,187.0,74.0,177.0,0.418,0.435,6.0,16.0,0.375,68.0,161.0,0.42200000000000004,33.0,45.0,0.733,39.0,61.0,49.0,6.0,640.0,LAC,1965.0,"October 16, 1965",Long Beach,California,University of Arizona,University of Arizona,7.9
18126,1995.0,Tom Tolbert,PF,F-C,29.0,6-7,201.0,235.0,106.0,10.0,0.0,0.0,17.0,7.0,2.0,14.0,6.0,18.0,0.33299999999999996,0.33299999999999996,0.0,4.0,0.0,6.0,14.0,0.429,2.0,2.0,1.0,3.0,9.0,10.0,0.0,57.0,CHH,1965.0,"October 16, 1965",Long Beach,California,University of Arizona,University of Arizona,5.6
18167,1998.0,Tony Battie,PF,C-F,21.0,6-11,211.0,230.0,104.0,213.0,54.0,69.0,351.0,138.0,60.0,544.0,234.0,525.0,0.446,0.449,3.0,14.0,0.214,231.0,511.0,0.452,73.0,104.0,0.7020000000000001,98.0,199.0,65.0,49.0,1506.0,DEN,1976.0,"February 11, 1976",Dallas,Texas,Texas Tech University,Texas Tech University,13.3
18168,1999.0,Tony Battie,C,C-F,22.0,6-11,211.0,230.0,104.0,204.0,29.0,71.0,300.0,96.0,53.0,335.0,147.0,283.0,0.519,0.519,0.0,3.0,0.0,147.0,280.0,0.525,41.0,61.0,0.672,45.0,159.0,50.0,15.0,1121.0,BOS,1976.0,"February 11, 1976",Dallas,Texas,Texas Tech University,Texas Tech University,15.5
18169,2000.0,Tony Battie,C,C-F,23.0,6-11,211.0,230.0,104.0,258.0,47.0,70.0,410.0,152.0,63.0,541.0,219.0,459.0,0.47700000000000004,0.478,1.0,8.0,0.125,218.0,451.0,0.483,102.0,151.0,0.675,67.0,249.0,82.0,4.0,1505.0,BOS,1976.0,"February 11, 1976",Dallas,Texas,Texas Tech University,Texas Tech University,15.1
18170,2001.0,Tony Battie,C,C-F,24.0,6-11,211.0,230.0,104.0,160.0,27.0,60.0,233.0,73.0,16.0,260.0,108.0,201.0,0.537,0.537,0.0,3.0,0.0,108.0,198.0,0.545,44.0,69.0,0.638,37.0,126.0,40.0,25.0,845.0,BOS,1976.0,"February 11, 1976",Dallas,Texas,Texas Tech University,Texas Tech University,15.2
